Plot,Observer,Date,Direction,Height,Distance,Score
CS_58,IR & GR,2019-07-28,53,0.5,25,5
CS_58,IR & GR,2019-07-28,53,1,25,5
CS_58,IR & GR,2019-07-28,53,1.5,25,5
CS_58,IR & GR,2019-07-28,53,2,25,5
CS_58,IR & GR,2019-07-28,53,2.5,25,5
CS_58,IR & GR,2019-07-28,53,0.5,30,5
CS_58,IR & GR,2019-07-28,53,1,30,5
CS_58,IR & GR,2019-07-28,53,1.5,30,5
CS_58,IR & GR,2019-07-28,53,2,30,5
CS_58,IR & GR,2019-07-28,53,2.5,30,5
CS_59,IR & GR,2019-07-15,64,0.5,5,3
CS_59,IR & GR,2019-07-15,64,1,5,1
CS_59,IR & GR,2019-07-15,64,1.5,5,2
CS_59,IR & GR,2019-07-15,64,2,5,2
CS_59,IR & GR,2019-07-15,64,2.5,5,1
CS_59,IR & GR,2019-07-15,64,0.5,10,5
CS_59,IR & GR,2019-07-15,64,1,10,5
CS_59,IR & GR,2019-07-15,64,1.5,10,5
CS_59,IR & GR,2019-07-15,64,2,10,5
CS_59,IR & GR,2019-07-15,64,2.5,10,1
CS_59,IR & GR,2019-07-15,64,0.5,15,5
CS_59,IR & GR,2019-07-15,64,1,15,5
CS_59,IR & GR,2019-07-15,64,1.5,15,5
CS_59,IR & GR,2019-07-15,64,2,15,5
CS_59,IR & GR,2019-07-15,64,2.5,15,2
CS_59,IR & GR,2019-07-15,64,0.5,20,5
CS_59,IR & GR,2019-07-15,64,1,20,5
CS_59,IR & GR,2019-07-15,64,1.5,20,5
CS_59,IR & GR,2019-07-15,64,2,20,5
CS_59,IR & GR,2019-07-15,64,2.5,20,5
CS_59,IR & GR,2019-07-15,64,0.5,25,5
CS_59,IR & GR,2019-07-15,64,1,25,5
CS_59,IR & GR,2019-07-15,64,1.5,25,5
CS_59,IR & GR,2019-07-15,64,2,25,5
CS_59,IR & GR,2019-07-15,64,2.5,25,5
CS_59,IR & GR,2019-07-15,64,0.5,30,5
CS_59,IR & GR,2019-07-15,64,1,30,5
CS_59,IR & GR,2019-07-15,64,1.5,30,5
CS_59,IR & GR,2019-07-15,64,2,30,5
CS_59,IR & GR,2019-07-15,64,2.5,30,5
CS_60,YW & AM,2019-07-14,70,0.5,5,5
CS_60,YW & AM,2019-07-14,70,1,5,4
CS_60,YW & AM,2019-07-14,70,1.5,5,1
CS_60,YW & AM,2019-07-14,70,2,5,1
CS_60,YW & AM,2019-07-14,70,2.5,5,1
CS_60,YW & AM,2019-07-14,70,0.5,10,5
CS_60,YW & AM,2019-07-14,70,1,10,1
CS_60,YW & AM,2019-07-14,70,1.5,10,1
CS_60,YW & AM,2019-07-14,70,2,10,1
CS_60,YW & AM,2019-07-14,70,2.5,10,3
CS_60,YW & AM,2019-07-14,70,0.5,15,5
CS_60,YW & AM,2019-07-14,70,1,15,5
CS_60,YW & AM,2019-07-14,70,1.5,15,1
CS_60,YW & AM,2019-07-14,70,2,15,1
CS_60,YW & AM,2019-07-14,70,2.5,15,5
CS_60,YW & AM,2019-07-14,70,0.5,20,5
CS_60,YW & AM,2019-07-14,70,1,20,5
CS_60,YW & AM,2019-07-14,70,1.5,20,1
CS_60,YW & AM,2019-07-14,70,2,20,1
CS_60,YW & AM,2019-07-14,70,2.5,20,1
CS_60,YW & AM,2019-07-14,70,0.5,25,5
CS_60,YW & AM,2019-07-14,70,1,25,5
CS_60,YW & AM,2019-07-14,70,1.5,25,5
CS_60,YW & AM,2019-07-14,70,2,25,5
CS_60,YW & AM,2019-07-14,70,2.5,25,5
CS_60,YW & AM,2019-07-14,70,0.5,30,5
CS_60,YW & AM,2019-07-14,70,1,30,5
CS_60,YW & AM,2019-07-14,70,1.5,30,5
CS_60,YW & AM,2019-07-14,70,2,30,5
CS_60,YW & AM,2019-07-14,70,2.5,30,5
CS_61,IR & GR,2019-07-27,312,0.5,5,5
CS_61,IR & GR,2019-07-27,312,1,5,5
CS_61,IR & GR,2019-07-27,312,1.5,5,2
CS_61,IR & GR,2019-07-27,312,2,5,4
CS_61,IR & GR,2019-07-27,312,2.5,5,2
CS_61,IR & GR,2019-07-27,312,0.5,10,3
CS_61,IR & GR,2019-07-27,312,1,10,4
CS_61,IR & GR,2019-07-27,312,1.5,10,3
CS_61,IR & GR,2019-07-27,312,2,10,5
CS_61,IR & GR,2019-07-27,312,2.5,10,4
CS_61,IR & GR,2019-07-27,312,0.5,15,5
CS_61,IR & GR,2019-07-27,312,1,15,5
CS_61,IR & GR,2019-07-27,312,1.5,15,4
CS_61,IR & GR,2019-07-27,312,2,15,5
CS_61,IR & GR,2019-07-27,312,2.5,15,5
CS_61,IR & GR,2019-07-27,312,0.5,20,5
CS_61,IR & GR,2019-07-27,312,1,20,5
CS_61,IR & GR,2019-07-27,312,1.5,20,5
CS_61,IR & GR,2019-07-27,312,2,20,5
CS_61,IR & GR,2019-07-27,312,2.5,20,5
CS_61,IR & GR,2019-07-27,312,0.5,25,5
CS_61,IR & GR,2019-07-27,312,1,25,5
CS_61,IR & GR,2019-07-27,312,1.5,25,5
CS_61,IR & GR,2019-07-27,312,2,25,5
CS_61,IR & GR,2019-07-27,312,2.5,25,5
CS_61,IR & GR,2019-07-27,312,0.5,30,5
CS_61,IR & GR,2019-07-27,312,1,30,5
CS_61,IR & GR,2019-07-27,312,1.5,30,5
CS_61,IR & GR,2019-07-27,312,2,30,5
CS_61,IR & GR,2019-07-27,312,2.5,30,5
CS_62,IR & GR,2019-07-21,31,0.5,5,5
CS_62,IR & GR,2019-07-21,31,1,5,5
CS_62,IR & GR,2019-07-21,31,1.5,5,4
CS_62,IR & GR,2019-07-21,31,2,5,4
CS_62,IR & GR,2019-07-21,31,2.5,5,5
CS_62,IR & GR,2019-07-21,31,0.5,10,5
CS_62,IR & GR,2019-07-21,31,1,10,5
CS_62,IR & GR,2019-07-21,31,1.5,10,5
CS_62,IR & GR,2019-07-21,31,2,10,5
CS_62,IR & GR,2019-07-21,31,2.5,10,5
CS_62,IR & GR,2019-07-21,31,0.5,15,5
CS_62,IR & GR,2019-07-21,31,1,15,5
CS_62,IR & GR,2019-07-21,31,1.5,15,5
CS_62,IR & GR,2019-07-21,31,2,15,5
CS_62,IR & GR,2019-07-21,31,2.5,15,5
CS_62,IR & GR,2019-07-21,31,0.5,20,5
CS_62,IR & GR,2019-07-21,31,1,20,5
CS_62,IR & GR,2019-07-21,31,1.5,20,5
CS_62,IR & GR,2019-07-21,31,2,20,5
CS_62,IR & GR,2019-07-21,31,2.5,20,5
CS_62,IR & GR,2019-07-21,31,0.5,25,5
CS_62,IR & GR,2019-07-21,31,1,25,5
CS_62,IR & GR,2019-07-21,31,1.5,25,5
CS_62,IR & GR,2019-07-21,31,2,25,5
CS_62,IR & GR,2019-07-21,31,2.5,25,5
CS_62,IR & GR,2019-07-21,31,0.5,30,5
CS_62,IR & GR,2019-07-21,31,1,30,5
CS_62,IR & GR,2019-07-21,31,1.5,30,5
CS_62,IR & GR,2019-07-21,31,2,30,5
CS_62,IR & GR,2019-07-21,31,2.5,30,5
CS_63,IR & GR,2019-07-29,167,0.5,5,5
CS_63,IR & GR,2019-07-29,167,1,5,5
CS_63,IR & GR,2019-07-29,167,1.5,5,4
CS_63,IR & GR,2019-07-29,167,2,5,4
CS_63,IR & GR,2019-07-29,167,2.5,5,4
CS_63,IR & GR,2019-07-29,167,0.5,10,5
CS_63,IR & GR,2019-07-29,167,1,10,5
CS_63,IR & GR,2019-07-29,167,1.5,10,5
CS_63,IR & GR,2019-07-29,167,2,10,5
CS_63,IR & GR,2019-07-29,167,2.5,10,5
CS_63,IR & GR,2019-07-29,167,0.5,15,5
CS_63,IR & GR,2019-07-29,167,1,15,5
CS_63,IR & GR,2019-07-29,167,1.5,15,5
CS_63,IR & GR,2019-07-29,167,2,15,5
CS_63,IR & GR,2019-07-29,167,2.5,15,5
CS_63,IR & GR,2019-07-29,167,0.5,20,5
CS_63,IR & GR,2019-07-29,167,1,20,5
CS_63,IR & GR,2019-07-29,167,1.5,20,5
CS_63,IR & GR,2019-07-29,167,2,20,5
CS_63,IR & GR,2019-07-29,167,2.5,20,5
CS_63,IR & GR,2019-07-29,167,0.5,25,5
CS_63,IR & GR,2019-07-29,167,1,25,5
CS_63,IR & GR,2019-07-29,167,1.5,25,5
CS_63,IR & GR,2019-07-29,167,2,25,5
CS_63,IR & GR,2019-07-29,167,2.5,25,5
CS_63,IR & GR,2019-07-29,167,0.5,30,5
CS_63,IR & GR,2019-07-29,167,1,30,5
CS_63,IR & GR,2019-07-29,167,1.5,30,5
CS_63,IR & GR,2019-07-29,167,2,30,5
CS_63,IR & GR,2019-07-29,167,2.5,30,5
CS_64,YW & AM,2019-07-13,140,0.5,5,5
CS_64,YW & AM,2019-07-13,140,1,5,1
CS_64,YW & AM,2019-07-13,140,1.5,5,1
CS_64,YW & AM,2019-07-13,140,2,5,3
CS_64,YW & AM,2019-07-13,140,2.5,5,1
CS_64,YW & AM,2019-07-13,140,0.5,10,2
CS_64,YW & AM,2019-07-13,140,1,10,1
CS_64,YW & AM,2019-07-13,140,1.5,10,1
CS_64,YW & AM,2019-07-13,140,2,10,1
CS_64,YW & AM,2019-07-13,140,2.5,10,3
CS_64,YW & AM,2019-07-13,140,0.5,15,3
CS_64,YW & AM,2019-07-13,140,1,15,2
CS_64,YW & AM,2019-07-13,140,1.5,15,1
CS_64,YW & AM,2019-07-13,140,2,15,3
CS_64,YW & AM,2019-07-13,140,2.5,15,5
CS_64,YW & AM,2019-07-13,140,0.5,20,5
CS_64,YW & AM,2019-07-13,140,1,20,5
CS_64,YW & AM,2019-07-13,140,1.5,20,5
CS_64,YW & AM,2019-07-13,140,2,20,5
CS_64,YW & AM,2019-07-13,140,2.5,20,5
CS_64,YW & AM,2019-07-13,140,0.5,25,5
CS_64,YW & AM,2019-07-13,140,1,25,5
CS_64,YW & AM,2019-07-13,140,1.5,25,5
CS_64,YW & AM,2019-07-13,140,2,25,5
CS_64,YW & AM,2019-07-13,140,2.5,25,5
CS_64,YW & AM,2019-07-13,140,0.5,30,5
CS_64,YW & AM,2019-07-13,140,1,30,5
CS_64,YW & AM,2019-07-13,140,1.5,30,5
CS_64,YW & AM,2019-07-13,140,2,30,5
CS_64,YW & AM,2019-07-13,140,2.5,30,5
CS_65,IR & GR,2019-07-24,171,0.5,5,1
CS_65,IR & GR,2019-07-24,171,1,5,1
CS_65,IR & GR,2019-07-24,171,1.5,5,1
CS_65,IR & GR,2019-07-24,171,2,5,1
CS_65,IR & GR,2019-07-24,171,2.5,5,1
CS_65,IR & GR,2019-07-24,171,0.5,10,5
CS_65,IR & GR,2019-07-24,171,1,10,5
CS_65,IR & GR,2019-07-24,171,1.5,10,4
CS_65,IR & GR,2019-07-24,171,2,10,4
CS_65,IR & GR,2019-07-24,171,2.5,10,3
CS_65,IR & GR,2019-07-24,171,0.5,15,5
CS_65,IR & GR,2019-07-24,171,1,15,5
CS_65,IR & GR,2019-07-24,171,1.5,15,5
CS_65,IR & GR,2019-07-24,171,2,15,5
CS_65,IR & GR,2019-07-24,171,2.5,15,5
CS_65,IR & GR,2019-07-24,171,0.5,20,5
CS_65,IR & GR,2019-07-24,171,1,20,5
CS_65,IR & GR,2019-07-24,171,1.5,20,5
CS_65,IR & GR,2019-07-24,171,2,20,5
CS_65,IR & GR,2019-07-24,171,2.5,20,5
CS_65,IR & GR,2019-07-24,171,0.5,25,5
CS_65,IR & GR,2019-07-24,171,1,25,5
CS_65,IR & GR,2019-07-24,171,1.5,25,5
CS_65,IR & GR,2019-07-24,171,2,25,5
CS_65,IR & GR,2019-07-24,171,2.5,25,5
CS_65,IR & GR,2019-07-24,171,0.5,30,5
CS_65,IR & GR,2019-07-24,171,1,30,5
CS_65,IR & GR,2019-07-24,171,1.5,30,5
CS_65,IR & GR,2019-07-24,171,2,30,5
CS_65,IR & GR,2019-07-24,171,2.5,30,5
CS_66,IR & GR,2019-07-27,183,0.5,5,2
CS_66,IR & GR,2019-07-27,183,1,5,2
CS_66,IR & GR,2019-07-27,183,1.5,5,2
CS_66,IR & GR,2019-07-27,183,2,5,3
CS_66,IR & GR,2019-07-27,183,2.5,5,3
CS_66,IR & GR,2019-07-27,183,0.5,10,5
CS_66,IR & GR,2019-07-27,183,1,10,5
CS_66,IR & GR,2019-07-27,183,1.5,10,4
CS_66,IR & GR,2019-07-27,183,2,10,5
CS_66,IR & GR,2019-07-27,183,2.5,10,5
CS_66,IR & GR,2019-07-27,183,0.5,15,5
CS_66,IR & GR,2019-07-27,183,1,15,5
CS_66,IR & GR,2019-07-27,183,1.5,15,5
CS_66,IR & GR,2019-07-27,183,2,15,5
CS_66,IR & GR,2019-07-27,183,2.5,15,5
CS_66,IR & GR,2019-07-27,183,0.5,20,5
CS_66,IR & GR,2019-07-27,183,1,20,5
CS_66,IR & GR,2019-07-27,183,1.5,20,5
CS_66,IR & GR,2019-07-27,183,2,20,5
CS_66,IR & GR,2019-07-27,183,2.5,20,5
CS_66,IR & GR,2019-07-27,183,0.5,25,5
CS_66,IR & GR,2019-07-27,183,1,25,5
CS_66,IR & GR,2019-07-27,183,1.5,25,5
CS_66,IR & GR,2019-07-27,183,2,25,5
CS_66,IR & GR,2019-07-27,183,2.5,25,5
CS_66,IR & GR,2019-07-27,183,0.5,30,5
CS_66,IR & GR,2019-07-27,183,1,30,5
CS_66,IR & GR,2019-07-27,183,1.5,30,5
CS_66,IR & GR,2019-07-27,183,2,30,5
CS_66,IR & GR,2019-07-27,183,2.5,30,5
CS_67,IR & GR,2019-07-17,315,0.5,5,1
CS_67,IR & GR,2019-07-17,315,1,5,1
CS_67,IR & GR,2019-07-17,315,1.5,5,1
CS_67,IR & GR,2019-07-17,315,2,5,1
CS_67,IR & GR,2019-07-17,315,2.5,5,1
CS_67,IR & GR,2019-07-17,315,0.5,10,3
CS_67,IR & GR,2019-07-17,315,1,10,3
CS_67,IR & GR,2019-07-17,315,1.5,10,4
CS_67,IR & GR,2019-07-17,315,2,10,4
CS_67,IR & GR,2019-07-17,315,2.5,10,3
CS_67,IR & GR,2019-07-17,315,0.5,15,5
CS_67,IR & GR,2019-07-17,315,1,15,5
CS_67,IR & GR,2019-07-17,315,1.5,15,5
CS_67,IR & GR,2019-07-17,315,2,15,5
CS_67,IR & GR,2019-07-17,315,2.5,15,5
CS_67,IR & GR,2019-07-17,315,0.5,20,5
CS_67,IR & GR,2019-07-17,315,1,20,5
CS_67,IR & GR,2019-07-17,315,1.5,20,5
CS_67,IR & GR,2019-07-17,315,2,20,5
CS_67,IR & GR,2019-07-17,315,2.5,20,5
CS_67,IR & GR,2019-07-17,315,0.5,25,5
CS_67,IR & GR,2019-07-17,315,1,25,5
CS_67,IR & GR,2019-07-17,315,1.5,25,5
CS_67,IR & GR,2019-07-17,315,2,25,5
CS_67,IR & GR,2019-07-17,315,2.5,25,5
CS_67,IR & GR,2019-07-17,315,0.5,30,5
CS_67,IR & GR,2019-07-17,315,1,30,5
CS_67,IR & GR,2019-07-17,315,1.5,30,5
CS_67,IR & GR,2019-07-17,315,2,30,5
CS_67,IR & GR,2019-07-17,315,2.5,30,5
CS_68,IR & GR,2019-07-25,328,0.5,5,2
CS_68,IR & GR,2019-07-25,328,1,5,1
CS_68,IR & GR,2019-07-25,328,1.5,5,1
CS_68,IR & GR,2019-07-25,328,2,5,1
CS_68,IR & GR,2019-07-25,328,2.5,5,1
CS_68,IR & GR,2019-07-25,328,0.5,10,1
CS_68,IR & GR,2019-07-25,328,1,10,2
CS_68,IR & GR,2019-07-25,328,1.5,10,3
CS_68,IR & GR,2019-07-25,328,2,10,4
CS_68,IR & GR,2019-07-25,328,2.5,10,3
CS_68,IR & GR,2019-07-25,328,0.5,15,2
CS_68,IR & GR,2019-07-17,328,1,15,3
CS_68,IR & GR,2019-07-25,328,1.5,15,3
CS_68,IR & GR,2019-07-25,328,2,15,5
CS_68,IR & GR,2019-07-25,328,2.5,15,4
CS_68,IR & GR,2019-07-25,328,0.5,20,5
CS_68,IR & GR,2019-07-25,328,1,20,5
CS_68,IR & GR,2019-07-25,328,1.5,20,5
CS_68,IR & GR,2019-07-25,328,2,20,5
CS_68,IR & GR,2019-07-25,328,2.5,20,5
CS_68,IR & GR,2019-07-25,328,0.5,25,5
CS_68,IR & GR,2019-07-25,328,1,25,5
CS_68,IR & GR,2019-07-25,328,1.5,25,5
CS_68,IR & GR,2019-07-25,328,2,25,5
CS_68,IR & GR,2019-07-25,328,2.5,25,5
CS_68,IR & GR,2019-07-25,328,0.5,30,5
CS_68,IR & GR,2019-07-25,328,1,30,5
CS_68,IR & GR,2019-07-25,328,1.5,30,5
CS_68,IR & GR,2019-07-25,328,2,30,5
CS_68,IR & GR,2019-07-25,328,2.5,30,5
CS_69,IR & GR,2019-07-15,54,0.5,5,1
CS_69,IR & GR,2019-07-15,54,1,5,1
CS_69,IR & GR,2019-07-15,54,1.5,5,2
CS_69,IR & GR,2019-07-15,54,2,5,2
CS_69,IR & GR,2019-07-15,54,2.5,5,2
CS_69,IR & GR,2019-07-15,54,0.5,10,5
CS_69,IR & GR,2019-07-15,54,1,10,5
CS_69,IR & GR,2019-07-15,54,1.5,10,5
CS_69,IR & GR,2019-07-15,54,2,10,5
CS_69,IR & GR,2019-07-15,54,2.5,10,5
CS_69,IR & GR,2019-07-15,54,0.5,15,5
CS_69,IR & GR,2019-07-15,54,1,15,5
CS_69,IR & GR,2019-07-15,54,1.5,15,5
CS_69,IR & GR,2019-07-15,54,2,15,5
CS_69,IR & GR,2019-07-15,54,2.5,15,5
CS_69,IR & GR,2019-07-15,54,0.5,20,5
CS_69,IR & GR,2019-07-15,54,1,20,5
CS_69,IR & GR,2019-07-15,54,1.5,20,5
CS_69,IR & GR,2019-07-15,54,2,20,5
CS_69,IR & GR,2019-07-15,54,2.5,20,5
CS_69,IR & GR,2019-07-15,54,0.5,25,5
CS_69,IR & GR,2019-07-15,54,1,25,5
CS_69,IR & GR,2019-07-15,54,1.5,25,5
CS_69,IR & GR,2019-07-15,54,2,25,5
CS_69,IR & GR,2019-07-15,54,2.5,25,5
CS_69,IR & GR,2019-07-15,54,0.5,30,5
CS_69,IR & GR,2019-07-15,54,1,30,5
CS_69,IR & GR,2019-07-15,54,1.5,30,5
CS_69,IR & GR,2019-07-15,54,2,30,5
CS_69,IR & GR,2019-07-15,54,2.5,30,5
CS_70,IR & GR,2019-07-18,132,0.5,5,1
CS_70,IR & GR,2019-07-18,132,1,5,1
CS_70,IR & GR,2019-07-18,132,1.5,5,2
CS_70,IR & GR,2019-07-18,132,2,5,2
CS_70,IR & GR,2019-07-18,132,2.5,5,2
CS_70,IR & GR,2019-07-18,132,0.5,10,5
CS_70,IR & GR,2019-07-18,132,1,10,5
CS_70,IR & GR,2019-07-18,132,1.5,10,5
CS_70,IR & GR,2019-07-18,132,2,10,5
CS_70,IR & GR,2019-07-18,132,2.5,10,5
CS_70,IR & GR,2019-07-18,132,0.5,15,5
CS_70,IR & GR,2019-07-18,132,1,15,5
CS_70,IR & GR,2019-07-18,132,1.5,15,5
CS_70,IR & GR,2019-07-18,132,2,15,5
CS_70,IR & GR,2019-07-18,132,2.5,15,5
CS_70,IR & GR,2019-07-18,132,0.5,20,5
CS_70,IR & GR,2019-07-18,132,1,20,5
CS_70,IR & GR,2019-07-18,132,1.5,20,5
CS_70,IR & GR,2019-07-18,132,2,20,5
CS_70,IR & GR,2019-07-18,132,2.5,20,5
CS_70,IR & GR,2019-07-18,132,0.5,25,5
CS_70,IR & GR,2019-07-18,132,1,25,5
CS_70,IR & GR,2019-07-18,132,1.5,25,5
CS_70,IR & GR,2019-07-18,132,2,25,5
CS_70,IR & GR,2019-07-18,132,2.5,25,5
CS_70,IR & GR,2019-07-18,132,0.5,30,5
CS_70,IR & GR,2019-07-18,132,1,30,5
CS_70,IR & GR,2019-07-18,132,1.5,30,5
CS_70,IR & GR,2019-07-18,132,2,30,5
CS_70,IR & GR,2019-07-18,132,2.5,30,5
CS_71,IR & GR,2019-07-18,132,0.5,5,4
CS_71,IR & GR,2019-07-18,132,1,5,3
CS_71,IR & GR,2019-07-18,132,1.5,5,1
CS_71,IR & GR,2019-07-18,132,2,5,1
CS_71,IR & GR,2019-07-18,132,2.5,5,1
CS_71,IR & GR,2019-07-18,132,0.5,10,1
CS_71,IR & GR,2019-07-18,132,1,10,1
CS_71,IR & GR,2019-07-18,132,1.5,10,3
CS_71,IR & GR,2019-07-18,132,2,10,1
CS_71,IR & GR,2019-07-18,132,2.5,10,1
CS_71,IR & GR,2019-07-18,132,0.5,15,1
CS_71,IR & GR,2019-07-18,132,1,15,1
CS_71,IR & GR,2019-07-18,132,1.5,15,4
CS_71,IR & GR,2019-07-18,132,2,15,1
CS_71,IR & GR,2019-07-18,132,2.5,15,1
CS_71,IR & GR,2019-07-18,132,0.5,20,5
CS_71,IR & GR,2019-07-18,132,1,20,5
CS_71,IR & GR,2019-07-18,132,1.5,20,1
CS_71,IR & GR,2019-07-18,132,2,20,2
CS_71,IR & GR,2019-07-18,132,2.5,20,1
CS_71,IR & GR,2019-07-18,132,0.5,25,5
CS_71,IR & GR,2019-07-18,132,1,25,5
CS_71,IR & GR,2019-07-18,132,1.5,25,4
CS_71,IR & GR,2019-07-18,132,2,25,5
CS_71,IR & GR,2019-07-18,132,2.5,25,1
CS_71,IR & GR,2019-07-18,132,0.5,30,5
CS_71,IR & GR,2019-07-18,132,1,30,5
CS_71,IR & GR,2019-07-18,132,1.5,30,5
CS_71,IR & GR,2019-07-18,132,2,30,2
CS_71,IR & GR,2019-07-18,132,2.5,30,2
CS_72,YW & AM,2019-07-14,330,0.5,5,1
CS_72,YW & AM,2019-07-14,330,1,5,1
CS_72,YW & AM,2019-07-14,330,1.5,5,1
CS_72,YW & AM,2019-07-14,330,2,5,1
CS_72,YW & AM,2019-07-14,330,2.5,5,1
CS_72,YW & AM,2019-07-14,330,0.5,10,5
CS_72,YW & AM,2019-07-14,330,1,10,5
CS_72,YW & AM,2019-07-14,330,1.5,10,1
CS_72,YW & AM,2019-07-14,330,2,10,1
CS_72,YW & AM,2019-07-14,330,2.5,10,1
CS_72,YW & AM,2019-07-14,330,0.5,15,5
CS_72,YW & AM,2019-07-14,330,1,15,5
CS_72,YW & AM,2019-07-14,330,1.5,15,5
CS_72,YW & AM,2019-07-14,330,2,15,1
CS_72,YW & AM,2019-07-14,330,2.5,15,1
CS_72,YW & AM,2019-07-14,330,0.5,20,5
CS_72,YW & AM,2019-07-14,330,1,20,5
CS_72,YW & AM,2019-07-14,330,1.5,20,5
CS_72,YW & AM,2019-07-14,330,2,20,5
CS_72,YW & AM,2019-07-14,330,2.5,20,5
CS_72,YW & AM,2019-07-14,330,0.5,25,2
CS_72,YW & AM,2019-07-14,330,1,25,5
CS_72,YW & AM,2019-07-14,330,1.5,25,5
CS_72,YW & AM,2019-07-14,330,2,25,5
CS_72,YW & AM,2019-07-14,330,2.5,25,5
CS_72,YW & AM,2019-07-14,330,0.5,30,5
CS_72,YW & AM,2019-07-14,330,1,30,5
CS_72,YW & AM,2019-07-14,330,1.5,30,5
CS_72,YW & AM,2019-07-14,330,2,30,5
CS_72,YW & AM,2019-07-14,330,2.5,30,5
,,,,,,
,,,,,,
